subject_key,subject_name,concept,semantic_type,strategy_type,quality,latest_stock_trade_date,latest_leaderboard_trade_date,leaderboard_count,recent_event_count,confusion_subject_keys,generic_anchor_ratio,anchor_count,alias_generic_count,negative_terms_count,confusion_overlap_score,stock_pool_size,recent_heat_score,false_positive_risk,priority_score,generic_terms
9044395,海洋工程,海洋工程,海洋基础设施与技术应用,industry_chain,weak,2026-05-15,2026-04-24,37,0,"[""9034188"", ""9043698"", ""9011446"", ""9015543"", ""9058770"", ""9044138""]",0.0,4,0,3,0.0909,37,0.0348,0.0227,27.23,[]
9028878,一体化电感,一体化电感,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,15,0,"[""9031192"", ""9064082"", ""9047087"", ""9011609"", ""9048533"", ""9059704"", ""9031543"", ""9054624""]",0.0,4,0,5,0.125,15,0.0141,0.0312,27.22,[]
9064110,AI六大短缺硬件,AI六大短缺硬件,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,50,0,"[""9050315"", ""9063703"", ""9064884"", ""9056553"", ""9014001"", ""9011277"", ""9030744"", ""9065541""]",0.0,5,0,1,0.0645,50,0.047,0.0161,27.14,[]
9044224,食品安全,食品安全,食品安全技术,industry_chain,weak,2026-05-15,2026-04-24,16,0,"[""9016453"", ""9051960"", ""9021819""]",0.0,4,0,6,0.1111,16,0.015,0.0278,27.04,[]
9050618,汽车零部件DSO,汽车零部件DSO,供应链金融优化,policy_driven,medium,2026-05-15,2026-04-24,27,0,[],0.2,4,0,0,0.0,27,0.0254,0.19,27.03,"[""汽车零部件供应商""]"
9041982,深圳机器人,深圳机器人,政策驱动型产业发展,policy_driven,weak,2026-05-15,2026-04-24,56,0,"[""9040224"", ""9014193"", ""9062497"", ""9063449"", ""9036191"", ""9034824"", ""9035538"", ""9060591""]",0.0,5,0,6,0.0476,56,0.0527,0.0119,27.03,[]
9047508,海外收入高占比,海外收入高占比,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,45,0,"[""9064082"", ""9011609"", ""9048533"", ""9059201"", ""9058519"", ""9065105"", ""9062497"", ""9021093""]",0.0,7,0,8,0.0625,45,0.0423,0.0156,26.99,[]
9021735,激光雷达,激光雷达,技术产业链,industry_chain,weak,2026-05-15,2026-04-24,17,0,"[""9043598"", ""9034539"", ""9049774"", ""9029645""]",0.0,6,0,3,0.1053,17,0.016,0.0263,26.98,[]
9014270,新能源车,新能源车,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,63,0,"[""9031342"", ""9019349"", ""9058196"", ""9045298"", ""9039041"", ""9026661"", ""9023110"", ""9014636""]",0.0,7,0,6,0.0333,63,0.0592,0.0083,26.98,[]
9015543,民爆,民爆,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,17,0,"[""9014720"", ""9027140"", ""9044395"", ""9034188"", ""9027969"", ""9012624"", ""9058770"", ""9044138""]",0.0,5,0,5,0.1034,17,0.016,0.0259,26.95,[]
9024589,设备数字化改造,设备数字化改造,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,43,0,"[""9011526"", ""9019060"", ""9058017"", ""9014715"", ""9050371""]",0.0,6,0,4,0.0625,43,0.0404,0.0156,26.95,[]
9034188,海上风电,海上风电,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,24,0,"[""9044395"", ""9060646"", ""9043698"", ""9065262"", ""9011446"", ""9015543"", ""9022763"", ""9012413""]",0.0,6,0,3,0.0909,24,0.0226,0.0227,26.93,[]
9012584,电力央企,电力央企,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,58,0,"[""9047321"", ""9028229"", ""9058195"", ""9064395"", ""9023556"", ""9012413""]",0.0,4,0,2,0.037,58,0.0545,0.0093,26.92,[]
9059628,钙钛矿电池,钙钛矿电池,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,23,0,"[""9064363"", ""9063691"", ""9018348"", ""9014072""]",0.0,3,0,4,0.0909,23,0.0216,0.0227,26.9,[]
9016988,家居,家居,消费零售产业链,industry_chain,weak,2026-05-15,2026-04-24,60,0,"[""9035185"", ""9024955"", ""9017262""]",0.0,7,0,4,0.0312,60,0.0564,0.0078,26.88,[]
9025765,高速铜缆,高速铜缆,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,33,0,"[""9054624"", ""9049688"", ""9059230"", ""9062339"", ""9026020"", ""9034811"", ""9028878"", ""9056783""]",0.0,4,0,8,0.0714,33,0.031,0.0179,26.85,[]
9055220,华为AI推理,华为AI推理,技术突破,industry_chain,weak,2026-05-15,2026-04-24,38,0,"[""9028660"", ""9054118"", ""9062454"", ""9040603"", ""9025515"", ""9044844"", ""9034824"", ""9022152""]",0.0,5,0,2,0.0606,38,0.0357,0.0152,26.81,[]
9027808,特高压,特高压,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,36,0,"[""9058195"", ""9026020"", ""9059118"", ""9038599""]",0.0,6,0,4,0.0606,36,0.0339,0.0152,26.76,[]
9053147,英伟达算力,英伟达算力,技术突破,industry_chain,weak,2026-05-15,2026-04-24,37,0,"[""9059230"", ""9040224"", ""9062339"", ""9057858"", ""9026020"", ""9034811"", ""9056783"", ""9056319""]",0.0,4,0,7,0.05,43,0.0404,0.0125,26.76,[]
9056553,谷歌AI供货商,谷歌AI供货商,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,30,0,"[""9055585"", ""9065256"", ""9062339"", ""9057858"", ""9064884"", ""9064082"", ""9055600"", ""9028541""]",0.0,5,0,2,0.069,30,0.0282,0.0172,26.74,[]
9039194,小红书,小红书,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,42,0,"[""9063773"", ""9031192"", ""9049788"", ""9048435""]",0.0,6,0,7,0.05,42,0.0395,0.0125,26.74,[]
9057588,新能源涨价,新能源涨价,供需变化,industry_chain,weak,2026-05-15,2026-04-24,52,0,"[""9052280""]",0.0,4,0,3,0.0345,52,0.0489,0.0086,26.74,[]
9057858,AMD超威半导体,AMD超威半导体,产业链/供应链,industry_chain,weak,2026-04-24,2026-04-24,11,0,"[""9057299"", ""9040224"", ""9059704"", ""9064082"", ""9054580"", ""9053147"", ""9057838"", ""9056553""]",0.0,4,0,4,0.08,22,0.0207,0.02,26.72,[]
9018800,华为问界,华为问界,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,44,0,"[""9064411"", ""9062738"", ""9020124"", ""9011970"", ""9021988"", ""9060827"", ""9048348"", ""9030124""]",0.0,6,0,1,0.0435,44,0.0414,0.0109,26.69,[]
9034811,宁德产业链,宁德产业链,公司战略与业务拓展,industry_chain,medium,2026-05-15,2026-04-24,32,0,"[""9059230"", ""9057642"", ""9062339"", ""9026020"", ""9056783"", ""9056319"", ""9054624"", ""9053147""]",0.2857,5,1,4,0.0526,33,0.031,0.1817,26.68,"[""宁德产业链"", ""绿色能源供应商""]"
9023265,磷化工,磷化工,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,34,0,"[""79"", ""9065824"", ""9065105"", ""9016356"", ""9010168"", ""9064078"", ""9065331"", ""9064395""]",0.0,7,0,6,0.0588,34,0.032,0.0147,26.68,[]
9031543,智能穿戴,智能穿戴,消费电子产品产业链,industry_chain,weak,2026-05-15,2026-04-24,27,0,"[""9037499"", ""9048533"", ""9040603"", ""9031192"", ""9012538"", ""9059704"", ""9036191"", ""9028878""]",0.0,5,0,5,0.069,27,0.0254,0.0172,26.67,[]
9037038,微信小店,微信小店,电商服务与支付合作,industry_chain,weak,2026-05-15,2026-04-24,50,0,"[""9047274"", ""9025918""]",0.0,5,0,7,0.0333,50,0.047,0.0083,26.67,[]
9040555,AI一体机,AI一体机,技术应用与产业链,industry_chain,weak,2026-05-15,2026-04-24,47,0,"[""9054580"", ""9022942"", ""9037499""]",0.0,3,0,4,0.037,47,0.0442,0.0093,26.66,[]
9046774,外卖大战,外卖大战,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,51,0,"[""9062731"", ""9016453"", ""9049774""]",0.0,7,0,8,0.0303,51,0.048,0.0076,26.66,[]
9064302,华为云码道,华为云码道,技术突破与应用,industry_chain,weak,2026-05-15,2026-04-24,40,0,"[""9054720"", ""9062084"", ""9064061"", ""9034859""]",0.0,3,0,4,0.0476,40,0.0376,0.0119,26.65,[]
9043683,柴油发电机组,柴油发电机组,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,27,0,"[""9038599"", ""9058261"", ""9053538"", ""9020124"", ""9019349"", ""9064286"", ""9055600"", ""9012508""]",0.0,4,0,2,0.0667,27,0.0254,0.0167,26.64,[]
9020259,华为鸿蒙,华为鸿蒙,技术突破与生态建设,industry_chain,weak,2026-05-15,2026-04-24,43,0,"[""9019566"", ""9044826"", ""9021988"", ""9028133""]",0.0,4,0,8,0.0385,43,0.0404,0.0096,26.59,[]
9044613,口含烟,口含烟,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,13,0,"[""9016274"", ""9027825"", ""9047508""]",0.0,4,0,5,0.0833,13,0.0122,0.0208,26.55,[]
9052240,铜,铜,有色金属产业链,industry_chain,strong,2026-05-15,2026-04-24,17,0,"[""9034544"", ""9046378"", ""9065354"", ""9062454"", ""9064386"", ""9059230"", ""9010270"", ""9058119""]",0.3333,4,0,8,0.1364,17,0.016,0.1841,26.45,"[""上游矿山采选"", ""下游压延加工""]"
9011277,芯片大全,芯片大全,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,114,0,"[""9034134"", ""9063011"", ""9062454"", ""9062339"", ""9057299"", ""9056319"", ""9055378"", ""9030037""]",0.2857,5,0,8,0.0625,118,0.111,0.1442,26.43,"[""半导体制造"", ""上游关键设备材料零部件""]"
9013021,供销社,供销社,政策驱动型组织改革,policy_driven,strong,2026-05-15,2026-04-24,10,0,"[""9039574"", ""9033525"", ""9013055"", ""9012443"", ""9052280"", ""9029292"", ""9064972"", ""9012624""]",0.1667,5,0,0,0.0455,10,0.0094,0.1864,26.42,"[""中华全国供销合作总社""]"
9017262,乳制品,乳制品,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,17,0,"[""9016453"", ""9014193"", ""9024955"", ""9016988"", ""9038627""]",0.0,5,0,1,0.0667,17,0.016,0.0167,26.4,[]
9031968,民营医院,民营医院,医疗行业分类,industry_chain,weak,2026-05-15,2026-04-24,37,0,"[""9034770"", ""9017645""]",0.0,4,0,3,0.0333,37,0.0348,0.0083,26.37,[]
9017116,室温超导,室温超导,技术材料应用,industry_chain,weak,2026-05-15,2026-04-24,33,0,"[""9058626"", ""9057999"", ""9016356"", ""9019937"", ""9045298""]",0.0,5,0,8,0.037,33,0.031,0.0093,26.33,[]
9022580,换电,换电,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,25,0,"[""9057642"", ""9034811"", ""9058196""]",0.0,3,0,3,0.0476,25,0.0235,0.0119,26.3,[]
9025613,资源循环,资源循环,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,26,0,"[""9058064""]",0.0,7,0,2,0.0435,26,0.0245,0.0109,26.27,[]
9027825,化纤,化纤,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,30,0,"[""9044613"", ""9010467"", ""9047508""]",0.0,6,0,5,0.0357,30,0.0282,0.0089,26.24,[]
9031348,建筑全过程管理,建筑全过程管理,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,31,0,"[""9012188"", ""9020715""]",0.0,4,0,1,0.0312,31,0.0292,0.0078,26.2,[]
9063938,维谛技术,维谛技术,技术应用与产业链,industry_chain,weak,2026-05-15,2026-04-24,12,0,"[""9024880"", ""9028133"", ""9014701""]",0.0,3,0,5,0.0606,12,0.0113,0.0152,26.19,[]
9044826,苹果折叠屏,苹果折叠屏,技术突破,industry_chain,weak,2026-05-15,2026-04-24,28,0,"[""9020259"", ""9028541"", ""9030805""]",0.0,5,0,1,0.0333,28,0.0263,0.0083,26.16,[]
69,大金融,大金融,产业结构,industry_chain,strong,2026-05-15,2026-04-24,166,0,"[""9016841"", ""9012323"", ""9033923""]",0.0,4,0,0,0.0833,166,0.1561,0.1208,26.15,[]
9050659,生猪,生猪,区域产业数据,industry_chain,weak,2026-05-15,2026-04-24,21,0,"[""9060389"", ""9016149"", ""9014383"", ""9017774"", ""9013718""]",0.0,7,0,3,0.0476,18,0.0169,0.0119,26.14,[]
9036559,ASIC芯片,ASIC芯片,技术突破,industry_chain,weak,2026-05-15,2026-04-24,28,0,"[""9055585"", ""9056580"", ""9055378"", ""9033890"", ""9055826"", ""9037499"", ""9028660"", ""9045606""]",0.0,5,0,6,0.0323,28,0.0263,0.0081,26.14,[]
9020124,天然气重卡,天然气重卡,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,11,0,"[""9064411"", ""9062738"", ""9057999"", ""9043683"", ""9011970"", ""9012508"", ""9018800"", ""9040419""]",0.0,5,0,6,0.0526,11,0.0103,0.0132,26.05,[]
9042433,小米集团,小米集团,公司产品生态,industry_chain,weak,2026-05-15,2026-04-24,19,0,"[""9039054"", ""9020631"", ""9017613""]",0.0,6,0,2,0.0385,19,0.0179,0.0096,26.02,[]
9023258,供水服务,供水服务,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,43,0,[],0.0,4,0,1,0.0,43,0.0404,0.0,26.01,[]
9014072,光伏,光伏,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,134,0,"[""9018348"", ""9063691"", ""9024195"", ""9064363"", ""9061242"", ""9059628"", ""9065824"", ""9043938""]",0.0,7,0,0,0.1212,134,0.126,0.1303,25.97,[]
9015970,轮胎,轮胎,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,20,0,"[""9057875"", ""9010317""]",0.0,5,0,5,0.0333,20,0.0188,0.0083,25.97,[]
9043334,eSIM,eSIM,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,20,0,"[""9028541""]",0.0,5,0,2,0.0323,20,0.0188,0.0081,25.96,[]
9035051,卫生巾,卫生巾,行业盈利结构,industry_chain,weak,2026-05-15,2026-04-24,16,0,"[""9049638"", ""9016274""]",0.0,4,0,8,0.0385,16,0.015,0.0096,25.95,[]
9027497,干细胞,干细胞,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,17,0,"[""9025153""]",0.0,4,0,1,0.0323,17,0.016,0.0081,25.89,[]
9012747,固态电池,固态电池,技术突破与产业链结构,industry_chain,strong,2026-05-15,2026-04-24,141,0,"[""9056615"", ""9046378"", ""9035559"", ""9011768"", ""9054349"", ""9022363"", ""9011446"", ""9045456""]",0.0,5,0,0,0.1034,141,0.1326,0.1259,25.87,[]
9029513,油罐车混装,油罐车混装,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,7,0,"[""9039574""]",0.0,4,0,8,0.0455,7,0.0066,0.0114,25.85,[]
9024434,AI游戏,AI游戏,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,16,0,"[""9011554""]",0.0,5,0,6,0.0303,16,0.015,0.0076,25.83,[]
9014354,核污染防治,核污染防治,国际突发地缘政治事件,event_driven,weak,2026-05-15,2026-04-24,35,0,[],0.0,4,0,4,0.0,35,0.0329,0.0,25.82,[]
9056494,逆变器,逆变器,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,17,0,"[""9057858"", ""9065262"", ""9028878"", ""9064082"", ""9056553"", ""9030037"", ""9028541"", ""9023131""]",0.1429,6,0,0,0.0333,17,0.016,0.1726,25.76,"[""逆变器制造商""]"
9048435,代糖,代糖,食品添加剂/甜味剂产业链,industry_chain,weak,2026-05-15,2026-04-24,10,0,"[""9026151"", ""9049788"", ""9039194"", ""9031423"", ""9010317""]",0.0,7,0,6,0.0323,10,0.0094,0.0081,25.72,[]
9014648,信创,信创,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,94,0,"[""9058017"", ""9014715"", ""9060646"", ""9058064"", ""9065262"", ""9026994"", ""9033890"", ""9037499""]",0.0,7,0,0,0.1613,94,0.0884,0.1403,25.63,[]
54,天然气,天然气,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,45,0,"[""9012443"", ""9024980"", ""129"", ""9058280"", ""9025437"", ""9058770"", ""9051535""]",0.3333,4,0,1,0.0357,45,0.0423,0.1589,25.59,"[""上游勘探开发"", ""下游城镇燃气""]"
9039054,特斯拉汽车链,特斯拉汽车链,公司产品与技术规划,event_driven,medium,2026-05-15,2026-04-24,32,0,"[""9034539"", ""9042433"", ""9062206""]",0.0,2,0,4,0.0526,32,0.0301,0.1632,25.54,[]
9033434,华为,华为,公司业务结构,industry_chain,strong,2026-05-15,2026-04-24,43,0,"[""9055651"", ""9030155"", ""9033215"", ""9030805"", ""9028660"", ""9054118"", ""9025515"", ""9044844""]",0.0,7,0,0,0.2333,43,0.0404,0.1583,25.51,[]
9029210,财税改革,财税改革,政策法规,policy_driven,weak,2026-05-15,2026-04-24,15,0,[],0.0,3,0,3,0.0,15,0.0141,0.0,25.35,[]
9023913,国七,国七,产业链/供应链,industry_chain,weak,2026-05-15,2026-04-24,12,0,[],0.0,4,0,3,0.0,12,0.0113,0.0,25.28,[]
9040603,人工智能+消费,人工智能+消费,政策驱动下的技术应用与市场增长,policy_driven,strong,2026-05-15,2026-04-24,38,2,"[""9038627"", ""9040419"", ""9022152"", ""9023110"", ""9062454"", ""9054061"", ""9012538"", ""9031543""]",0.0,3,0,0,0.1429,38,0.0824,0.1357,25.2,[]
9034532,高校系,高校系,产学研合作与成果转化,industry_chain,strong,2026-05-15,2026-04-24,13,0,[],0.1429,6,0,0,0.0,13,0.0122,0.1643,25.16,"[""高校系上市公司""]"
9024955,消费品以旧换新,消费品以旧换新,政策驱动消费补贴,policy_driven,strong,2026-05-15,2026-04-24,66,0,"[""9011817"", ""9017262"", ""9011970"", ""9016988"", ""9015387"", ""9010286"", ""9065303""]",0.0,6,0,0,0.1724,66,0.0621,0.1431,25.14,[]
9018618,工业大麻,工业大麻,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,15,0,"[""9049638"", ""9016453"", ""9010473"", ""9044821""]",0.3333,4,0,8,0.0385,15,0.0141,0.1596,24.93,"[""上游种植"", ""下游应用""]"
9017526,医疗器械,医疗器械,医疗政策与标准,policy_driven,medium,2026-05-15,2026-04-24,116,0,"[""1"", ""9064972"", ""9035034"", ""9054145"", ""9012060""]",0.0,6,0,0,0.0769,116,0.1091,0.1192,24.88,[]
9014636,人形机器人,人形机器人,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,111,0,"[""9035538"", ""9053030"", ""9036026"", ""9026661"", ""9040224"", ""9043287"", ""9014193"", ""9062497""]",0.0,6,0,0,0.0625,110,0.1034,0.1156,24.52,[]
9011782,一带一路,一带一路,国际合作倡议,policy_driven,strong,2026-05-15,2026-04-24,59,0,"[""9060492"", ""9053522"", ""9027624"", ""9027140"", ""9035600"", ""9054061"", ""9058519"", ""9034544""]",0.0,5,0,0,0.125,59,0.0555,0.1313,24.27,[]
9059919,对日制裁,对日制裁,国际突发地缘政治事件,event_driven,strong,2026-05-15,2026-04-24,100,0,"[""9035716""]",0.0,7,0,0,0.0588,100,0.094,0.1147,24.23,[]
9010286,体育,体育,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,38,0,"[""9024955"", ""9015387"", ""9036699"", ""9011817""]",0.2857,5,0,4,0.0312,38,0.0357,0.1364,24.08,"[""上游赛事资源"", ""下游衍生产业""]"
9052280,反内卷,反内卷,产业供需失衡与政策调控,policy_driven,strong,2026-05-15,2026-04-24,78,0,"[""9013055"", ""9012443"", ""9063531"", ""9057588"", ""9013021"", ""9064972"", ""9058017"", ""9027969""]",0.0,6,0,0,0.08,78,0.0734,0.12,24.03,[]
9036138,抖音豆包,抖音豆包,技术产品与市场表现,event_driven,strong,2026-05-15,2026-04-24,86,0,"[""9064335"", ""9025918""]",0.0,4,0,0,0.0588,86,0.0809,0.1147,23.9,[]
9038599,数据中心电力设备,数据中心电力设备,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,79,0,"[""9043683"", ""9026020"", ""9055600"", ""9058195"", ""9063564"", ""9041968"", ""9027808""]",0.0,6,0,0,0.0667,80,0.0752,0.1167,23.88,[]
9034544,乌克兰重建,乌克兰重建,国际突发地缘政治事件,event_driven,medium,2026-05-15,2026-04-24,31,0,"[""9052240"", ""9033292"", ""9011768"", ""9046378"", ""9035600"", ""9060492"", ""9053522"", ""9065354""]",0.0,4,0,0,0.1364,31,0.0292,0.1341,23.77,[]
9018144,PCB印制电路板,PCB印制电路板,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,76,0,"[""9064082"", ""9058762"", ""9063703"", ""9028878"", ""9054624"", ""9025765"", ""9030744"", ""9049688""]",0.0,7,0,0,0.0625,77,0.0724,0.1156,23.75,[]
9022152,AI十大应用,AI十大应用,技术突破与产业融合,policy_driven,strong,2026-05-15,2026-04-24,43,0,"[""9062454"", ""9040419"", ""9040603"", ""9062517"", ""9041842"", ""9065423"", ""9025934"", ""9062419""]",0.0,6,0,0,0.1111,43,0.0404,0.1278,23.68,[]
9059277,福建,福建,区域融合与地缘经济,policy_driven,medium,2026-05-15,2026-04-24,89,0,"[""9024042"", ""9014383"", ""9013718""]",0.0,5,0,0,0.0385,89,0.0837,0.1096,23.67,[]
9049453,新经济,新经济,消费升级与创新模式,event_driven,strong,2026-05-15,2026-04-24,65,0,"[""9048752"", ""9056167"", ""9014383"", ""9030013""]",0.0,5,0,0,0.0667,65,0.0611,0.1167,23.53,[]
9044138,绿电,绿电,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,57,0,"[""9013416"", ""9048533"", ""9044395"", ""9065824"", ""140"", ""9064956"", ""9058466"", ""9015543""]",0.2,8,0,3,0.1176,57,0.0536,0.1194,23.5,"[""发电设备制造"", ""电力生产运营""]"
9022942,苹果MR,苹果MR,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,57,0,"[""9012538"", ""9011480"", ""9040555"", ""9051906"", ""9037499"", ""9030409""]",0.0,5,0,0,0.0769,57,0.0536,0.1192,23.49,[]
9044844,国产光刻新凯来,国产光刻新凯来,技术突破与产业链自主化,industry_chain,strong,2026-05-15,2026-04-24,47,0,"[""9025515"", ""9034824"", ""9056580"", ""9035185"", ""9055220"", ""9030155"", ""9033215"", ""9031185""]",0.25,3,0,4,0.0385,47,0.0442,0.1221,23.43,"[""新凯来（深圳新凯来技术有限公司）""]"
9036397,首发经济大全,首发经济大全,消费升级与产业创新模式,event_driven,strong,2026-05-15,2026-04-24,41,0,"[""9014193"", ""9016356"", ""9064498"", ""9019349"", ""9012065"", ""9035185"", ""9022889""]",0.0,5,0,0,0.0952,41,0.0386,0.1238,23.39,[]
9049987,无人机,无人机,军事技术产业链,industry_chain,strong,2026-05-15,2026-04-24,51,0,"[""9048934"", ""9054061"", ""9040603"", ""9051906"", ""9038627""]",0.0,7,0,0,0.0769,51,0.048,0.1192,23.35,[]
9020414,电商,电商,政策法规,policy_driven,medium,2026-05-15,2026-04-24,47,0,"[""9013055"", ""9063716"", ""9022363"", ""9035109"", ""9011436"", ""9016254"", ""9014001""]",0.0,6,0,0,0.0769,47,0.0442,0.1192,23.26,[]
9012323,银行,银行,金融行业结构与监管政策,policy_driven,strong,2026-05-15,2026-04-24,42,0,"[""69"", ""9058119"", ""9041230"", ""9012443"", ""9046036"", ""9049788"", ""9032675""]",0.0,6,0,0,0.0833,42,0.0395,0.1208,23.24,[]
9025918,百模大战,百模大战,技术突破与产业应用,industry_chain,strong,2026-05-15,2026-04-24,73,0,"[""9036138"", ""9024980"", ""9037038"", ""9022813"", ""9058017"", ""9043063"", ""9010473"", ""9055651""]",0.0,7,0,0,0.0345,73,0.0687,0.1086,23.23,[]
9010317,化工,化工,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,315,0,"[""9026444"", ""9018216"", ""9064086"", ""9061633"", ""9058519"", ""9065824"", ""9063449"", ""9061453""]",0.0,7,0,8,0.0476,319,0.3,0.0119,23.21,[]
9055600,算力十大第一,算力十大第一,产业链/供应链,industry_chain,medium,2026-04-24,2026-04-24,10,0,"[""9062339"", ""9041968"", ""9064072"", ""9065256"", ""9065423"", ""9064082"", ""9056319"", ""9055585""]",0.0,4,0,0,0.1154,20,0.0188,0.1288,23.2,[]
9065824,牛散鑫多多,牛散鑫多多,投资人物风格,event_driven,strong,2026-05-15,2026-04-24,13,0,"[""9064956"", ""9013416"", ""9065331"", ""9058519"", ""9065105"", ""9013055"", ""9012396"", ""140""]",0.0,4,0,0,0.125,12,0.0113,0.1313,23.16,[]
9031342,汽车检测,汽车检测,政策法规,policy_driven,strong,2026-05-15,2026-04-24,23,0,"[""9065303"", ""9017397"", ""9034824"", ""9019060"", ""9014270"", ""9019474""]",0.0,4,0,0,0.1,23,0.0216,0.125,23.04,[]
9058119,防御性滞涨大蓝筹,防御性滞涨大蓝筹,市场防御性投资品种,industry_chain,medium,2026-05-15,2026-04-24,37,0,"[""9031423"", ""9062454"", ""9064386"", ""9059230"", ""9058519"", ""9034544"", ""9023579"", ""9028694""]",0.0,5,0,0,0.0769,37,0.0348,0.1192,23.02,[]
9055378,国产算力,国产算力,技术安全与政策监管,policy_driven,medium,2026-05-15,2026-04-24,37,0,"[""9062339"", ""9056319"", ""9055826"", ""9062454"", ""9065423"", ""9064082"", ""9041790"", ""9056580""]",0.0,6,0,0,0.0741,37,0.0348,0.1185,22.98,[]
9026515,特斯拉FSD,特斯拉FSD,技术突破与市场准入,event_driven,strong,2026-05-15,2026-04-24,55,0,"[""9013055"", ""9029535"", ""9014198"", ""9020715"", ""9014206""]",0.0,5,0,0,0.0435,55,0.0517,0.1109,22.95,[]
9058466,深地经济,深地经济,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,65,0,"[""9044138""]",0.0,7,0,0,0.0286,65,0.0611,0.1071,22.95,[]
9056615,全固态电池进度表,全固态电池进度表,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,15,0,"[""9012747"", ""9010168"", ""9035101"", ""9035716""]",0.0,7,0,0,0.1034,15,0.0141,0.1259,22.91,[]
9017613,小米汽车,小米汽车,技术突破,industry_chain,medium,2026-05-15,2026-04-24,60,0,"[""9042433""]",0.0,5,0,0,0.0303,60,0.0564,0.1076,22.87,[]
9064639,绿色燃料,绿色燃料,绿色能源与化工产业链,industry_chain,medium,2026-05-15,2026-04-24,30,0,"[""9056870"", ""9035446"", ""9061633"", ""129"", ""9042073"", ""9064956"", ""9060591"", ""9064753""]",0.0,6,0,0,0.0769,30,0.0282,0.1192,22.86,[]
9059704,华为八大专利,华为八大专利,技术突破,industry_chain,medium,2026-05-15,2026-04-24,33,0,"[""9056580"", ""9048533"", ""9062497"", ""9057858"", ""9031192"", ""9057299"", ""9031543"", ""9028878""]",0.0,3,0,0,0.0714,33,0.031,0.1179,22.85,[]
9065541,化工涨价,化工涨价,化工产业链供需变化,industry_chain,medium,2026-05-15,2026-04-24,60,0,"[""9064110"", ""9026753""]",0.0,7,0,0,0.0294,60,0.0564,0.1074,22.85,[]
9014193,赛会之城·不夜杭州,赛会之城·不夜杭州,消费场景与业态创新,event_driven,medium,2026-05-15,2026-04-24,17,0,"[""9036397"", ""9026661"", ""9058770"", ""9040224"", ""9062497"", ""9063449"", ""9013055"", ""9012396""]",0.0,3,0,0,0.0952,17,0.016,0.1238,22.83,[]
9014198,汽车零部件,汽车零部件,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,130,0,"[""9040246"", ""9026515"", ""9017397"", ""9010168"", ""9050942"", ""9014206""]",0.1429,6,0,8,0.0606,130,0.1223,0.0795,22.83,"[""一级供应商（Tier1）""]"
